new_ecotype_1,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_2,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_3,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_4,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_5,rate_gap,rate,mismatch_num,with_gap_mis
R19C1C5,0.48720472440944884,0.04625984251968504,47,448,R19C1C5,0.48720472440944884,0.04625984251968504,47,448,R19C1C5,0.4793307086614173,0.038385826771653545,39,448,R19C1C5,0.4881889763779528,0.047244094488188976,48,448,R19C1C5,0.4862204724409449,0.045275590551181105,46,448
R19G4B5,0.48720472440944884,0.04625984251968504,47,448,R19G4B5,0.48720472440944884,0.04625984251968504,47,448,R19G4B5,0.4793307086614173,0.038385826771653545,39,448,R19G4B5,0.4881889763779528,0.047244094488188976,48,448,R19G4B5,0.4862204724409449,0.045275590551181105,46,448
N16A11,0.24803149606299213,0.0639763779527559,65,187,N16A11,0.2470472440944882,0.06299212598425197,64,187,N16A11,0.2372047244094488,0.0531496062992126,54,187,N16A11,0.24803149606299213,0.0639763779527559,65,187,N16A11,0.2470472440944882,0.06299212598425197,64,187
S12b1,0.2529527559055118,0.0639763779527559,65,192,S12b1,0.25196850393700787,0.06299212598425197,64,192,S12b1,0.24015748031496062,0.051181102362204724,52,192,S12b1,0.2529527559055118,0.0639763779527559,65,192,S12b1,0.25196850393700787,0.06299212598425197,64,192
S9B5,0.24803149606299213,0.06496062992125984,66,186,S9B5,0.2470472440944882,0.0639763779527559,65,186,S9B5,0.23523622047244094,0.05216535433070866,53,186,S9B5,0.24803149606299213,0.06496062992125984,66,186,S9B5,0.2470472440944882,0.0639763779527559,65,186
M16B1,0.22539370078740156,0.0688976377952756,70,159,M16B1,0.22440944881889763,0.06791338582677166,69,159,M16B1,0.21161417322834647,0.05511811023622047,56,159,M16B1,0.22539370078740156,0.0688976377952756,70,159,M16B1,0.22440944881889763,0.06791338582677166,69,159
T14B1,0.22539370078740156,0.0688976377952756,70,159,T14B1,0.22440944881889763,0.06791338582677166,69,159,T14B1,0.21161417322834647,0.05511811023622047,56,159,T14B1,0.22539370078740156,0.0688976377952756,70,159,T14B1,0.22440944881889763,0.06791338582677166,69,159
S15C6,0.22539370078740156,0.0688976377952756,70,159,S15C6,0.22440944881889763,0.06791338582677166,69,159,S15C6,0.21161417322834647,0.05511811023622047,56,159,S15C6,0.22539370078740156,0.0688976377952756,70,159,S15C6,0.22440944881889763,0.06791338582677166,69,159
S20B1,0.2677165354330709,0.06200787401574803,63,209,S20B1,0.26673228346456695,0.0610236220472441,62,209,S20B1,0.2549212598425197,0.04921259842519685,50,209,S20B1,0.2677165354330709,0.06200787401574803,63,209,S20B1,0.26673228346456695,0.0610236220472441,62,209
102x4,0.27263779527559057,0.0610236220472441,62,215,102x4,0.27165354330708663,0.060039370078740155,61,215,102x4,0.25984251968503935,0.04822834645669291,49,215,102x4,0.27263779527559057,0.0610236220472441,62,215,102x4,0.27165354330708663,0.060039370078740155,61,215
N19A1,0.2263779527559055,0.0688976377952756,70,160,N19A1,0.22539370078740156,0.06791338582677166,69,160,N19A1,0.2125984251968504,0.05511811023622047,56,160,N19A1,0.2263779527559055,0.0688976377952756,70,160,N19A1,0.22539370078740156,0.06791338582677166,69,160
TP10O2NC19,0.359251968503937,0.054133858267716536,55,310,TP10O2NC19,0.359251968503937,0.054133858267716536,55,310,TP10O2NC19,0.3641732283464567,0.05905511811023622,60,310,TP10O2NC19,0.35826771653543305,0.0531496062992126,54,310,TP10O2NC19,0.36023622047244097,0.05511811023622047,56,310
EC30O3BG1,0.3543307086614173,0.0610236220472441,62,298,EC30O3BG1,0.35334645669291337,0.060039370078740155,61,298,EC30O3BG1,0.3513779527559055,0.058070866141732284,59,298,EC30O3BG1,0.3543307086614173,0.0610236220472441,62,298,EC30O3BG1,0.35531496062992124,0.06200787401574803,63,298
TP10O2NC16,0.3956692913385827,0.08366141732283465,85,317,TP10O2NC16,0.3956692913385827,0.08366141732283465,85,317,TP10O2NC16,0.3986220472440945,0.08661417322834646,88,317,TP10O2NC16,0.39665354330708663,0.08464566929133858,86,317,TP10O2NC16,0.39665354330708663,0.08464566929133858,86,317
EC49O1NB8*,0.33267716535433073,0.1171259842519685,119,219,EC49O1NB8*,0.33267716535433073,0.1171259842519685,119,219,EC49O1NB8*,0.3395669291338583,0.12401574803149606,126,219,EC49O1NB8*,0.33366141732283466,0.11811023622047244,120,219,EC49O1NB8*,0.3346456692913386,0.11909448818897637,121,219
EC49O2NC10,0.3198818897637795,0.12696850393700787,129,196,EC49O2NC10,0.3198818897637795,0.12696850393700787,129,196,EC49O2NC10,0.32677165354330706,0.13385826771653545,136,196,EC49O2NC10,0.32086614173228345,0.1279527559055118,130,196,EC49O2NC10,0.3218503937007874,0.12893700787401574,131,196
EC49O2NC11,0.3218503937007874,0.12696850393700787,129,198,EC49O2NC11,0.3218503937007874,0.12696850393700787,129,198,EC49O2NC11,0.328740157480315,0.13385826771653545,136,198,EC49O2NC11,0.3228346456692913,0.1279527559055118,130,198,EC49O2NC11,0.32381889763779526,0.12893700787401574,131,198
EC49O2NC8,0.2933070866141732,0.13582677165354332,138,160,EC49O2NC8,0.2933070866141732,0.13582677165354332,138,160,EC49O2NC8,0.3001968503937008,0.14271653543307086,145,160,EC49O2NC8,0.29429133858267714,0.13681102362204725,139,160,EC49O2NC8,0.2952755905511811,0.1377952755905512,140,160
EC49O2NC30,0.39468503937007876,0.12401574803149606,126,275,EC49O2NC30,0.39468503937007876,0.12401574803149606,126,275,EC49O2NC30,0.4035433070866142,0.1328740157480315,135,275,EC49O2NC30,0.3956692913385827,0.125,127,275,EC49O2NC30,0.3956692913385827,0.125,127,275
B41617_GYRA,0.5255905511811023,0.08464566929133858,86,448,B41617_GYRA,0.5255905511811023,0.08464566929133858,86,448,B41617_GYRA,0.53248031496063,0.09153543307086615,93,448,B41617_GYRA,0.5265748031496063,0.08562992125984252,87,448,B41617_GYRA,0.5265748031496063,0.08562992125984252,87,448
TP8F7aA6gyra_1,0.5275590551181102,0.08661417322834646,88,448,TP8F7aA6gyra_1,0.5275590551181102,0.08661417322834646,88,448,TP8F7aA6gyra_1,0.5344488188976378,0.09350393700787402,95,448,TP8F7aA6gyra_1,0.5285433070866141,0.08759842519685039,89,448,TP8F7aA6gyra_1,0.5285433070866141,0.08759842519685039,89,448
ROC2,0.5275590551181102,0.08661417322834646,88,448,ROC2,0.5275590551181102,0.08661417322834646,88,448,ROC2,0.5344488188976378,0.09350393700787402,95,448,ROC2,0.5285433070866141,0.08759842519685039,89,448,ROC2,0.5265748031496063,0.08562992125984252,87,448
EC49O2NC22,0.4153543307086614,0.1309055118110236,133,289,EC49O2NC22,0.4153543307086614,0.1309055118110236,133,289,EC49O2NC22,0.4242125984251969,0.13976377952755906,142,289,EC49O2NC22,0.41633858267716534,0.13188976377952755,134,289,EC49O2NC22,0.41633858267716534,0.13188976377952755,134,289
EC49O2NC28,0.3425196850393701,0.1377952755905512,140,208,EC49O2NC28,0.3425196850393701,0.1377952755905512,140,208,EC49O2NC28,0.3513779527559055,0.1466535433070866,149,208,EC49O2NC28,0.343503937007874,0.13877952755905512,141,208,EC49O2NC28,0.343503937007874,0.13877952755905512,141,208
B41618_GYRA,0.5334645669291339,0.09153543307086615,93,449,B41618_GYRA,0.5334645669291339,0.09153543307086615,93,449,B41618_GYRA,0.5413385826771654,0.09940944881889764,101,449,B41618_GYRA,0.5344488188976378,0.09251968503937008,94,449,B41618_GYRA,0.5344488188976378,0.09251968503937008,94,449
ROH1,0.5275590551181102,0.08661417322834646,88,448,ROH1,0.5275590551181102,0.08661417322834646,88,448,ROH1,0.5344488188976378,0.09350393700787402,95,448,ROH1,0.5285433070866141,0.08759842519685039,89,448,ROH1,0.5285433070866141,0.08759842519685039,89,448
TP8F7aA2gyra_1,0.5255905511811023,0.08464566929133858,86,448,TP8F7aA2gyra_1,0.5255905511811023,0.08464566929133858,86,448,TP8F7aA2gyra_1,0.53248031496063,0.09153543307086615,93,448,TP8F7aA2gyra_1,0.5265748031496063,0.08562992125984252,87,448,TP8F7aA2gyra_1,0.5265748031496063,0.08562992125984252,87,448
CK3O2B52gyra_1,0.530511811023622,0.08956692913385826,91,448,CK3O2B52gyra_1,0.530511811023622,0.08956692913385826,91,448,CK3O2B52gyra_1,0.5374015748031497,0.09645669291338582,98,448,CK3O2B52gyra_1,0.531496062992126,0.09055118110236221,92,448,CK3O2B52gyra_1,0.531496062992126,0.09055118110236221,92,448
CK3O2B54Agyra_1,0.530511811023622,0.08956692913385826,91,448,CK3O2B54Agyra_1,0.530511811023622,0.08956692913385826,91,448,CK3O2B54Agyra_1,0.5374015748031497,0.09645669291338582,98,448,CK3O2B54Agyra_1,0.531496062992126,0.09055118110236221,92,448,CK3O2B54Agyra_1,0.531496062992126,0.09055118110236221,92,448
T5c8,0.2933070866141732,0.13681102362204725,139,159,T5c8,0.2933070866141732,0.13681102362204725,139,159,T5c8,0.296259842519685,0.13976377952755906,142,159,T5c8,0.29429133858267714,0.1377952755905512,140,159,T5c8,0.2952755905511811,0.13877952755905512,141,159
M2C6,0.29822834645669294,0.140748031496063,143,160,M2C6,0.29822834645669294,0.140748031496063,143,160,M2C6,0.30118110236220474,0.1437007874015748,146,160,M2C6,0.2992125984251969,0.14173228346456693,144,160,M2C6,0.3001968503937008,0.14271653543307086,145,160
N11B3I,0.33366141732283466,0.12893700787401574,131,208,N11B3I,0.33366141732283466,0.12893700787401574,131,208,N11B3I,0.33661417322834647,0.13188976377952755,134,208,N11B3I,0.3346456692913386,0.12992125984251968,132,208,N11B3I,0.33562992125984253,0.1309055118110236,133,208
EC49O5NE2,0.29822834645669294,0.14173228346456693,144,159,EC49O5NE2,0.297244094488189,0.140748031496063,143,159,EC49O5NE2,0.3051181102362205,0.1486220472440945,151,159,EC49O5NE2,0.29822834645669294,0.14173228346456693,144,159,EC49O5NE2,0.3001968503937008,0.1437007874015748,146,159
EC49O5NE4,0.30413385826771655,0.14173228346456693,144,165,EC49O5NE4,0.3031496062992126,0.140748031496063,143,165,EC49O5NE4,0.3110236220472441,0.1486220472440945,151,165,EC49O5NE4,0.30413385826771655,0.14173228346456693,144,165,EC49O5NE4,0.3061023622047244,0.1437007874015748,146,165
TP10O1N6,0.297244094488189,0.140748031496063,143,159,TP10O1N6,0.296259842519685,0.13976377952755906,142,159,TP10O1N6,0.3021653543307087,0.14566929133858267,148,159,TP10O1N6,0.297244094488189,0.140748031496063,143,159,TP10O1N6,0.2992125984251969,0.14271653543307086,145,159
M19C8,0.297244094488189,0.140748031496063,143,159,M19C8,0.296259842519685,0.13976377952755906,142,159,M19C8,0.3021653543307087,0.14566929133858267,148,159,M19C8,0.297244094488189,0.140748031496063,143,159,M19C8,0.2992125984251969,0.14271653543307086,145,159
S6B3,0.296259842519685,0.13976377952755906,142,159,S6B3,0.2952755905511811,0.13877952755905512,141,159,S6B3,0.30118110236220474,0.14468503937007873,147,159,S6B3,0.296259842519685,0.13976377952755906,142,159,S6B3,0.29822834645669294,0.14173228346456693,144,159
M18B2,0.297244094488189,0.140748031496063,143,159,M18B2,0.296259842519685,0.13976377952755906,142,159,M18B2,0.3021653543307087,0.14566929133858267,148,159,M18B2,0.297244094488189,0.140748031496063,143,159,M18B2,0.2992125984251969,0.14271653543307086,145,159
N9A22,0.297244094488189,0.140748031496063,143,159,N9A22,0.296259842519685,0.13976377952755906,142,159,N9A22,0.3021653543307087,0.14566929133858267,148,159,N9A22,0.297244094488189,0.140748031496063,143,159,N9A22,0.2992125984251969,0.14271653543307086,145,159
S17C1F,0.297244094488189,0.140748031496063,143,159,S17C1F,0.296259842519685,0.13976377952755906,142,159,S17C1F,0.3021653543307087,0.14566929133858267,148,159,S17C1F,0.297244094488189,0.140748031496063,143,159,S17C1F,0.2992125984251969,0.14271653543307086,145,159
M11C8,0.297244094488189,0.140748031496063,143,159,M11C8,0.296259842519685,0.13976377952755906,142,159,M11C8,0.3021653543307087,0.14566929133858267,148,159,M11C8,0.297244094488189,0.140748031496063,143,159,M11C8,0.2992125984251969,0.14271653543307086,145,159
N18A15,0.297244094488189,0.140748031496063,143,159,N18A15,0.296259842519685,0.13976377952755906,142,159,N18A15,0.3021653543307087,0.14566929133858267,148,159,N18A15,0.297244094488189,0.140748031496063,143,159,N18A15,0.2992125984251969,0.14271653543307086,145,159
T8c4,0.297244094488189,0.140748031496063,143,159,T8c4,0.296259842519685,0.13976377952755906,142,159,T8c4,0.3021653543307087,0.14566929133858267,148,159,T8c4,0.297244094488189,0.140748031496063,143,159,T8c4,0.2992125984251969,0.14271653543307086,145,159
S17c9,0.297244094488189,0.140748031496063,143,159,S17c9,0.296259842519685,0.13976377952755906,142,159,S17c9,0.3021653543307087,0.14566929133858267,148,159,S17c9,0.297244094488189,0.140748031496063,143,159,S17c9,0.2992125984251969,0.14271653543307086,145,159
S4C9,0.297244094488189,0.140748031496063,143,159,S4C9,0.296259842519685,0.13976377952755906,142,159,S4C9,0.3021653543307087,0.14566929133858267,148,159,S4C9,0.297244094488189,0.140748031496063,143,159,S4C9,0.2992125984251969,0.14271653543307086,145,159
97x8,0.297244094488189,0.140748031496063,143,159,97x8,0.296259842519685,0.13976377952755906,142,159,97x8,0.3021653543307087,0.14566929133858267,148,159,97x8,0.297244094488189,0.140748031496063,143,159,97x8,0.2992125984251969,0.14271653543307086,145,159
T14B2,0.297244094488189,0.140748031496063,143,159,T14B2,0.296259842519685,0.13976377952755906,142,159,T14B2,0.3021653543307087,0.14566929133858267,148,159,T14B2,0.297244094488189,0.140748031496063,143,159,T14B2,0.2992125984251969,0.14271653543307086,145,159
N13C7,0.2992125984251969,0.14271653543307086,145,159,N13C7,0.29822834645669294,0.14173228346456693,144,159,N13C7,0.30413385826771655,0.14763779527559054,150,159,N13C7,0.2992125984251969,0.14271653543307086,145,159,N13C7,0.30118110236220474,0.14468503937007873,147,159
M14C11,0.3001968503937008,0.1437007874015748,146,159,M14C11,0.2992125984251969,0.14271653543307086,145,159,M14C11,0.3051181102362205,0.1486220472440945,151,159,M14C11,0.3001968503937008,0.1437007874015748,146,159,M14C11,0.3021653543307087,0.14566929133858267,148,159
S11c4,0.29822834645669294,0.14173228346456693,144,159,S11c4,0.297244094488189,0.140748031496063,143,159,S11c4,0.3031496062992126,0.1466535433070866,149,159,S11c4,0.29822834645669294,0.14173228346456693,144,159,S11c4,0.3001968503937008,0.1437007874015748,146,159
M20C8,0.297244094488189,0.140748031496063,143,159,M20C8,0.296259842519685,0.13976377952755906,142,159,M20C8,0.3021653543307087,0.14566929133858267,148,159,M20C8,0.297244094488189,0.140748031496063,143,159,M20C8,0.2992125984251969,0.14271653543307086,145,159
T8B4xF,0.297244094488189,0.140748031496063,143,159,T8B4xF,0.296259842519685,0.13976377952755906,142,159,T8B4xF,0.3021653543307087,0.14566929133858267,148,159,T8B4xF,0.297244094488189,0.140748031496063,143,159,T8B4xF,0.2992125984251969,0.14271653543307086,145,159
S12b4,0.297244094488189,0.140748031496063,143,159,S12b4,0.296259842519685,0.13976377952755906,142,159,S12b4,0.3021653543307087,0.14566929133858267,148,159,S12b4,0.297244094488189,0.140748031496063,143,159,S12b4,0.2992125984251969,0.14271653543307086,145,159
N1C6,0.297244094488189,0.13976377952755906,142,160,N1C6,0.296259842519685,0.13877952755905512,141,160,N1C6,0.3021653543307087,0.14468503937007873,147,160,N1C6,0.297244094488189,0.13976377952755906,142,160,N1C6,0.2992125984251969,0.14173228346456693,144,160
N5B1,0.297244094488189,0.140748031496063,143,159,N5B1,0.296259842519685,0.13976377952755906,142,159,N5B1,0.3021653543307087,0.14566929133858267,148,159,N5B1,0.297244094488189,0.140748031496063,143,159,N5B1,0.2992125984251969,0.14271653543307086,145,159
N12A15,0.296259842519685,0.13976377952755906,142,159,N12A15,0.2952755905511811,0.13877952755905512,141,159,N12A15,0.30118110236220474,0.14468503937007873,147,159,N12A15,0.296259842519685,0.13976377952755906,142,159,N12A15,0.29822834645669294,0.14173228346456693,144,159
TP10O2BD5,0.3001968503937008,0.14173228346456693,144,161,TP10O2BD5,0.2992125984251969,0.140748031496063,143,161,TP10O2BD5,0.3051181102362205,0.1466535433070866,149,161,TP10O2BD5,0.3001968503937008,0.14173228346456693,144,161,TP10O2BD5,0.3021653543307087,0.1437007874015748,146,161
TP10O4NG5,0.2992125984251969,0.140748031496063,143,161,TP10O4NG5,0.29822834645669294,0.13976377952755906,142,161,TP10O4NG5,0.3061023622047244,0.14763779527559054,150,161,TP10O4NG5,0.2992125984251969,0.140748031496063,143,161,TP10O4NG5,0.30118110236220474,0.14271653543307086,145,161
TP10O2BD4,0.29822834645669294,0.14173228346456693,144,159,TP10O2BD4,0.297244094488189,0.140748031496063,143,159,TP10O2BD4,0.3031496062992126,0.1466535433070866,149,159,TP10O2BD4,0.29822834645669294,0.14173228346456693,144,159,TP10O2BD4,0.3001968503937008,0.1437007874015748,146,159
TP10S1FJ2,0.29822834645669294,0.14173228346456693,144,159,TP10S1FJ2,0.297244094488189,0.140748031496063,143,159,TP10S1FJ2,0.3031496062992126,0.1466535433070866,149,159,TP10S1FJ2,0.29822834645669294,0.14173228346456693,144,159,TP10S1FJ2,0.3001968503937008,0.1437007874015748,146,159
TP10O4NE14,0.297244094488189,0.140748031496063,143,159,TP10O4NE14,0.296259842519685,0.13976377952755906,142,159,TP10O4NE14,0.30413385826771655,0.14763779527559054,150,159,TP10O4NE14,0.297244094488189,0.140748031496063,143,159,TP10O4NE14,0.2992125984251969,0.14271653543307086,145,159
TP10O2BD16,0.2992125984251969,0.14173228346456693,144,160,TP10O2BD16,0.29822834645669294,0.140748031496063,143,160,TP10O2BD16,0.30413385826771655,0.1466535433070866,149,160,TP10O2BD16,0.2992125984251969,0.14173228346456693,144,160,TP10O2BD16,0.30118110236220474,0.1437007874015748,146,160
TP10O4NG7,0.297244094488189,0.140748031496063,143,159,TP10O4NG7,0.296259842519685,0.13976377952755906,142,159,TP10O4NG7,0.30413385826771655,0.14763779527559054,150,159,TP10O4NG7,0.297244094488189,0.140748031496063,143,159,TP10O4NG7,0.2992125984251969,0.14271653543307086,145,159
TP10S1NI7,0.297244094488189,0.140748031496063,143,159,TP10S1NI7,0.296259842519685,0.13976377952755906,142,159,TP10S1NI7,0.30413385826771655,0.14763779527559054,150,159,TP10S1NI7,0.297244094488189,0.140748031496063,143,159,TP10S1NI7,0.2992125984251969,0.14271653543307086,145,159
TP10S1NI1,0.297244094488189,0.140748031496063,143,159,TP10S1NI1,0.296259842519685,0.13976377952755906,142,159,TP10S1NI1,0.30413385826771655,0.14763779527559054,150,159,TP10S1NI1,0.297244094488189,0.140748031496063,143,159,TP10S1NI1,0.2992125984251969,0.14271653543307086,145,159
TP10S1BK2,0.29822834645669294,0.14173228346456693,144,159,TP10S1BK2,0.297244094488189,0.140748031496063,143,159,TP10S1BK2,0.3031496062992126,0.1466535433070866,149,159,TP10S1BK2,0.29822834645669294,0.14173228346456693,144,159,TP10S1BK2,0.3001968503937008,0.1437007874015748,146,159
TP10O2BD3,0.296259842519685,0.13976377952755906,142,159,TP10O2BD3,0.2952755905511811,0.13877952755905512,141,159,TP10O2BD3,0.30118110236220474,0.14468503937007873,147,159,TP10O2BD3,0.296259842519685,0.13976377952755906,142,159,TP10O2BD3,0.29822834645669294,0.14173228346456693,144,159
TP10O1N10,0.297244094488189,0.13976377952755906,142,160,TP10O1N10,0.296259842519685,0.13877952755905512,141,160,TP10O1N10,0.30413385826771655,0.1466535433070866,149,160,TP10O1N10,0.297244094488189,0.13976377952755906,142,160,TP10O1N10,0.2992125984251969,0.14173228346456693,144,160
TP10O2BD15,0.2992125984251969,0.140748031496063,143,161,TP10O2BD15,0.29822834645669294,0.13976377952755906,142,161,TP10O2BD15,0.3051181102362205,0.1466535433070866,149,161,TP10O2BD15,0.2992125984251969,0.140748031496063,143,161,TP10O2BD15,0.30118110236220474,0.14271653543307086,145,161
N9A16,0.2992125984251969,0.140748031496063,143,161,N9A16,0.29822834645669294,0.13976377952755906,142,161,N9A16,0.3051181102362205,0.1466535433070866,149,161,N9A16,0.2992125984251969,0.140748031496063,143,161,N9A16,0.30118110236220474,0.14271653543307086,145,161
